"","V1","V2"
"5158",2.24115707024192e-30,2.64844302994849e-23
"5159",1.78169548274393e-14,0.00935549562311968
"5160",8.35158364524858e-20,1.54597946221895e-06
"5161",1.06677499602895e-16,1.04775390451888e-24
"5162",0.00405728706027269,1.95308343174552e-19
"5163",2.29292462884205e-67,1.91152302001466e-20
"5164",1.20815413455989e-36,7.35688378174476e-23
"5165",2.01608806670297e-27,7.78366502439645e-26
"5166",8.42325280709513e-53,1.77044962619676e-34
"5167",5.7241211443977e-25,6.52516964440602e-36
"5168",2.28639214567834e-32,0.00444133018818535
"5169",2.55764283627744e-27,0.00816227937413152
"5170",0.00283492380159221,1.01112735389552e-35
"5171",3.53246062576299e-45,1.97137340302109e-27
"5172",1.83743675924405e-32,1.94938711108867e-30
"5173",6.3116677322784e-38,1.47393106598704e-30
"5174",1.78423753815527e-24,0.0100385206171307
"5175",1.6919431270786e-25,3.63602218400899e-22
"5176",1.27858175796869e-06,4.40329015029593e-30
"5177",3.66898837797327e-12,1.13510832342594e-14
"5178",2.08167500089296e-47,9.5130550373856e-32
"5179",3.89177312156841e-50,2.63010172804886e-32
"5180",1.5544231279096e-19,4.00637697955566e-07
"5181",9.98691855853686e-56,2.0551643220365e-18
"5182",1.51233457801525e-10,6.01532930478499e-34
"5183",1.65160473701135e-45,5.26332537899821e-24
"5184",2.04620939712477e-51,4.01418078162547e-16
"5185",4.37200913264814e-28,0.0108768268382874
"5186",5.53784840176138e-61,8.99791370140541e-16
"5187",9.99082634975867e-57,4.66676428609062e-32
"5188",1.26088355650672e-65,9.93907131102251e-08
"5189",2.01774419312264e-39,1.91333984449392e-32
"5190",5.70355534233534e-30,1.34927560010729e-24
"5191",3.59257000138398e-16,0.025136244969765
"5192",1.40638226347408e-31,0.0122410829924372
"5193",7.44021880221009e-53,1.23946369703528e-21
"5194",2.86925107072916e-65,1.60553323430823e-42
"5195",0.00449775615821882,1.23519863663697e-16
"5196",1.56790675811368e-23,1.62710420013091e-05
"5197",1.98897245446612e-62,9.57266896787372e-44
"5198",3.65906720154744e-32,5.02966633735716e-12
"5199",1.66352374679376e-25,2.63049584539407e-19
"5200",2.90766605292734e-33,1.0095033351618e-06
"5201",4.41431642445774e-54,5.0092126560921e-14
"5202",1.16609213795924e-56,5.99535522693981e-13
"5203",1.02815289616697e-52,2.13098650909436e-10
"5204",1.2260723717925e-13,2.9092398017158e-12
"5205",6.58050619423774e-55,3.19710719814846e-48
"5206",7.03916644237729e-35,0.0177098369354256
"5207",3.47951929020987e-15,0.0178436201764636
"5208",6.11215242078835e-48,1.30041382921555e-17
"5209",7.48428176347652e-23,0.0242051357879346
"5210",3.90526756590294e-06,8.11039664091436e-09
"5211",1.5094137814017e-63,4.09427631635638e-38
"5212",1.16063932365732e-50,1.12315079985689e-32
"5213",4.55515512186557e-50,1.0084881208124e-11
"5214",4.06649425223727e-41,6.46007409938364e-17
"5215",6.57991463327136e-23,4.01428251485531e-20
"5216",3.7992088320923e-18,1.57386160250062e-06
"5217",2.25483257030642e-52,1.40055103928882e-34
"5218",3.91283287533151e-27,4.43754116396277e-06
"5219",9.80855233360513e-65,3.95688750105207e-24
"5220",1.75441971270869e-37,4.55309701547035e-28
"5221",3.08689523232963e-69,2.19152426774205e-31
"5222",8.45300415454255e-67,2.76934113627014e-35
"5223",2.27792618838239e-25,7.95669832440201e-31
"5224",4.9513622846538e-64,2.77146789649436e-10
"5225",4.19263486314942e-38,2.00837290863428e-19
"5226",6.2287557363297e-53,5.10888232501185e-33
"5227",4.25820953947801e-11,1.46707968765241e-13
"5228",2.89358112980748e-23,0.000121104175075386
"5229",4.92063871733835e-58,4.48603292471824e-16
"5230",4.43113886046082e-21,0.0190503150424896
"5231",7.69019512525471e-54,1.29034395821532e-14
"5232",2.04344116721933e-30,0.00239085872451637
"5233",2.54843455735248e-47,8.8699789209374e-10
"5234",2.40501254736504e-37,0.0147935689921041
"5235",6.18543080070724e-08,1.61552142278005e-12
"5236",6.46488444505762e-35,7.94504371828929e-36
"5237",6.23130006930209e-69,1.41424046673259e-44
"5238",1.02486376648228e-06,6.51445421053807e-16
"5239",2.66322210302365e-51,3.77361558896473e-13
"5240",0.000880383184596913,2.74431157895501e-31
"5241",4.72179492903399e-30,1.03061692988415e-32
"5242",1.62753685014385e-57,1.1489157306406e-18
"5243",5.62984511262962e-28,9.32935952029471e-23
"5244",3.31451185994358e-26,0.0054626959605602
"5245",1.36792841864135e-08,2.37748648477359e-09
"5246",2.19757871954722e-66,5.80482610439805e-20
"5247",2.54560501066278e-17,1.11488464220177e-10
"5248",6.23526902489134e-12,6.08360973694598e-37
"5249",7.52303378674582e-60,1.97071852904366e-17
"5250",1.59519943495614e-13,1.05724742665067e-05
"5251",8.66397524494532e-58,2.84736186095855e-43
"5252",2.66903839594814e-65,1.21129611964367e-16
"5253",1.96076647421365e-08,0.0227626733976196
"5254",3.70891262153189e-62,5.70079378541675e-17
"5255",2.34296090070653e-28,1.22401770083795e-20
"5256",2.4413331675172e-37,1.50965245127269e-06
"5257",1.4132108145622e-40,4.85359541193144e-30
"5258",6.6421292557928e-64,8.83194785479133e-13
"5259",4.11732525079427e-55,6.96364110636739e-48
"5260",1.0678277697918e-27,0.00699893926576763
"5261",1.34765909515168e-54,6.59679770207874e-19
"5262",4.13267584161345e-65,6.81895923247594e-21
"5263",4.27031866837118e-79,8.97296223795633e-43
"5264",1.05728245094982e-40,2.96062982612445e-14
"5265",2.6929175919886e-05,7.56405436068374e-11
"5266",1.34971658144795e-09,1.86887482932154e-11
"5267",1.63870010324104e-29,0.0197077637978919
"5268",1.01795895187935e-34,2.88000820948949e-31
"5269",2.09565113272735e-28,1.15323374932509e-37
"5270",2.35709148884711e-07,0.000160359511442172
"5271",1.02653711564354e-25,1.31614385271557e-14
"5272",2.19069332723942e-47,1.16003941200013e-19
"5273",3.80201860496458e-74,2.18912711561031e-26
"5274",3.10750402630412e-33,0.00151304887339918
"5275",4.84199834934956e-25,7.28629610833833e-23
"5276",1.09899289728244e-70,8.14156128503716e-44
"5277",1.48866500200389e-49,4.04109417021826e-19
"5278",9.05822331876135e-24,2.76395353070285e-13
"5279",6.5226463828866e-26,0.000698086658628063
"5280",2.70701696916502e-25,0.00336354050069297
"5281",6.57947266579574e-56,2.71333468533046e-14
"5282",8.14134637596552e-32,8.4696827864686e-25
"5283",7.83793262197949e-26,2.27650654265704e-30
"5284",2.27676268061161e-33,5.03763774747738e-36
"5285",3.01317228101319e-31,3.96218584592634e-26
"5286",4.15691826476205e-51,1.82389395710352e-12
"5287",5.71895289008674e-15,1.07172698080595e-14
"5288",1.47756095896255e-39,0.0135095341566075
"5289",1.51902602344596e-44,9.18405766288014e-15
"5290",1.22107905285185e-35,1.56803130776745e-16
"5291",1.07720746913512e-38,9.05488074696492e-09
"5292",2.76927833450727e-47,6.60956101053796e-31
"5293",0.00247799895946516,6.75024884970791e-34
"5294",4.26373393351386e-27,8.68499607982547e-36
"5295",2.78967075964843e-31,1.85694863492273e-18
"5296",8.11329123457623e-20,0.000224309608160522
"5297",1.97551286564796e-31,1.03867558713833e-10
"5298",1.64314618727148e-64,9.0242914635955e-12
"5299",1.67360120748393e-31,2.9635337881976e-30
"5300",3.99669578808766e-55,1.54289490935939e-32
"5301",8.32060684666444e-28,0.0169476554516587
"5302",0.00214836785150606,1.49385053865333e-35
"5303",5.13978565610386e-18,1.26357450109148e-07
"5304",1.19884459025931e-53,2.43222552597705e-30
"5305",1.35428541800516e-82,1.24288811526849e-26
"5306",2.01016687757528e-37,4.61952010583405e-07
"5307",4.49293622681768e-50,1.35816420593856e-19
"5308",4.73883718139926e-33,7.41017478908702e-05
"5309",1.68673209474377e-75,6.31313320196998e-38
"5310",7.34427843846361e-82,1.47514141981685e-34
"5311",5.11117500446793e-09,1.27321968277302e-30
"5312",1.59673648967351e-31,9.11405017394402e-17
"5313",3.26191542855407e-52,1.375182949067e-17
"5314",3.64304457206924e-31,1.5149102920438e-37
"5315",6.73035150646045e-65,9.88528141840166e-23
"5316",1.4657327522166e-27,1.45764365742157e-28
"5317",7.4606658881527e-34,1.58553952000041e-27
"5318",5.4061649403323e-62,1.29634483599351e-21
"5319",0.00344665661315331,4.9744615671735e-38
"5320",2.22422243380088e-32,1.01491308995558e-15
"5321",9.62173055883074e-05,0.0192524731036331
"5322",0.00143789896721116,0.0232582654806175
"5323",1.48467638862676e-18,9.20061022774341e-38
"5324",1.82932272812577e-30,2.57201709609857e-35
"5325",3.34345666621846e-15,4.24025322242499e-15
"5326",3.1374010347452e-25,5.88397076981789e-37
"5327",7.0439303240124e-17,7.77766736376576e-26
"5328",1.3476893807793e-10,4.41963693990442e-31
"5329",2.00098021549776e-63,1.69009672684475e-39
"5330",5.71616282231357e-39,0.004177458478341
"5331",3.58146101434849e-22,1.80845531506001e-18
"5332",1.9269763703849e-20,0.0190734162109679
"5333",1.0749484219401e-08,1.14902872193432e-29
"5334",9.73415562562819e-52,8.82431071946128e-12
"5335",6.07991907873576e-28,1.16915437957047e-30
"5336",0.000129155181839715,2.58799249925023e-21
"5337",9.95977515220537e-34,5.54999074672044e-24
"5338",3.80151258695176e-54,1.15180084905854e-23
"5339",4.28375835666187e-11,3.07847398082266e-06
"5340",1.48808061705862e-21,0.0210879684537578
"5341",1.45217751375941e-11,1.33233326163083e-10
"5342",7.17793294694865e-54,4.15212489387853e-21
"5343",0.00385266132707597,1.52826168996646e-25
"5344",5.83981529526812e-56,3.61398363591569e-29
"5345",2.76678001207278e-23,0.000847667709469303
"5346",3.36841486622938e-33,2.51469392641159e-05
"5347",9.46521721562189e-23,1.52879102898352e-21
"5348",4.09229670890212e-42,5.41781714670054e-13
"5349",1.06891726494768e-27,1.11457078376733e-26
"5350",4.79015494605109e-37,2.31120457582084e-35
"5351",3.63683619258757e-34,8.34647332215168e-30
"5352",1.89932979397562e-29,2.94179958720082e-32
"5353",1.30583703069457e-44,7.25334709159847e-27
"5354",1.17469586719159e-30,0.0109010315852273
"5355",3.41679055770281e-36,4.48072579586282e-23
"5356",0.0068945386941854,8.45176988022837e-17
"5357",1.28580984938667e-25,0.00298352214614391
"5358",8.33968888834309e-21,0.00764877108167381
"5359",1.22321210253557e-13,5.96637974085682e-15
"5360",1.23460378129946e-29,0.0182342467742237
"5361",6.71809571951511e-22,7.75086287473652e-14
"5362",4.43385909237968e-18,5.58352676071805e-10
"5363",1.28173679393132e-20,0.0180041592064693
"5364",1.76080753064024e-63,1.70227380648952e-06
"5365",1.0081255967361e-23,5.24465512443816e-05
"5366",9.52685458856655e-27,6.15303078829637e-23
"5367",5.0330936612482e-46,4.42818450422052e-13
"5368",1.59177735036433e-47,1.47026836891544e-31
"5369",6.65408087502862e-10,8.38625566752515e-16
"5370",2.58068253086974e-28,0.015740774528675
"5371",5.75246443244589e-15,5.07521293252055e-12
"5372",3.85586145949593e-16,2.19632772114356e-37
"5373",4.52306209788695e-49,7.84981714253206e-30
"5374",0.00335452799622451,1.05904587600776e-22
"5375",1.32260114194033e-21,7.14138175375414e-11
"5376",0.00239557052945972,3.01423162722269e-28
"5377",4.83355704891386e-30,1.54265807395133e-27
"5378",0.0026428981320658,1.90179891330749e-26
"5379",8.86266191392523e-10,2.47404407888053e-10
"5380",4.82534273687506e-39,3.08411017775147e-09
"5381",6.86386362341926e-05,0.0241792390423812
"5382",4.82898077271391e-35,4.23458221853869e-31
"5383",1.52832034473005e-57,2.63071642390544e-21
"5384",0.00236043482360354,1.39810729172122e-28
"5385",4.27145757678805e-15,8.42894133055654e-20
"5386",2.02785673998548e-56,3.86001756956448e-17
"5387",1.06968454319871e-26,4.58399519299387e-26
"5388",0.00163750077553461,4.51197043878011e-27
"5389",2.43597949890406e-76,1.23533421258117e-38
"5390",9.34745995085097e-63,1.24357406270364e-16
"5391",5.72444123213304e-64,1.57479311197043e-20
"5392",4.38587607111026e-09,1.98612887703642e-21
"5393",7.64803000636842e-61,1.87402295025809e-43
"5394",7.53580677328006e-17,0.018445874034389
"5395",4.71658669814596e-20,1.22408778399315e-21
"5396",1.13767228972628e-24,1.94775626355598e-05
"5397",8.68425925957915e-24,5.76182486752788e-08
"5398",4.54632093777915e-07,2.5897339328123e-38
"5399",1.20247922827951e-36,3.42522204206545e-37
"5400",1.61317528415016e-33,1.24112109269133e-33
"5401",0.00283567015292437,2.85368024988111e-40
"5402",1.66682023559152e-79,2.727665641582e-30
"5403",0.00249537382597373,1.22220041783736e-35
"5404",0.00144740776412781,1.46478331148256e-34
"5405",5.80236624361275e-12,3.59466890343824e-40
"5406",0.00375932358616861,8.4201004263392e-24
"5407",1.58049022177469e-14,4.13968544662705e-09
"5408",2.93518000449316e-54,0.000107709404308885
"5409",2.08989529729987e-26,2.98860188571747e-26
"5410",1.24172165327546e-13,0.0255030441756646
"5411",3.10533522904652e-31,1.42297248909464e-26
"5412",4.95724108389583e-19,5.91196595126603e-26
"5413",1.48760008071794e-07,0.0216471520087979
"5414",5.76249993532606e-29,1.06421125731865e-27
"5415",0.000791115117790343,1.3119307557754e-13
"5416",5.60088487659736e-61,4.28593042769606e-12
"5417",4.55058006753126e-51,7.23462946193e-24
"5418",5.76454353525517e-46,8.33347601000561e-16
"5419",4.69976518881475e-52,7.44353384692888e-22
"5420",5.70620108290535e-31,8.39651217914912e-09
"5421",1.54002141085135e-32,3.66116960926257e-05
"5422",0.00163201101579731,1.36048579073313e-21
"5423",2.04310940663254e-31,7.80416151117121e-26
"5424",2.54355891600768e-33,1.26974075954355e-26
"5425",1.45350339798655e-67,1.81922457162245e-07
"5426",2.09135514849958e-66,3.50942275543495e-39
"5427",6.13601456861963e-56,1.56191372506593e-23
"5428",1.21237511445429e-31,1.26475526400055e-09
"5429",8.55278353721612e-27,5.79982639485869e-26
"5430",9.18252231510732e-12,2.06617607413105e-07
"5431",2.83944624853606e-43,2.17628118266036e-44
"5432",8.01578811981933e-34,0.0115873741557914
"5433",2.17656136268513e-39,0.00243324825975131
"5434",7.96797093112426e-33,1.07865302735794e-31
"5435",6.65118714330799e-39,1.22018987544904e-43
"5436",0.000313782498716668,2.4056158889404e-16
"5437",1.02372638590486e-64,1.68815629211669e-20
"5438",1.21313309282987e-48,7.95275401319445e-20
"5439",1.4413607879935e-31,3.23990460287203e-34
"5440",1.29690709707698e-53,3.54324237986912e-26
"5441",7.61496522675801e-32,7.50940220348902e-43
"5442",8.4338170389783e-29,8.82727573794827e-26
"5443",4.02592306144331e-36,3.34281669158868e-35
"5444",1.16470646218257e-47,5.57269843289561e-26
"5445",3.78009089018204e-82,1.46261829277013e-33
"5446",1.8914104187333e-30,3.52871864741636e-11
"5447",6.50210027149695e-27,1.60238871730432e-17
"5448",1.17448180873566e-16,0.00708393672136649
"5449",5.30716978256588e-33,0.000156182556476567
"5450",7.78521630195187e-57,2.49241560388711e-23
"5451",1.69109166980214e-50,2.41394246892213e-12
"5452",4.90955983441965e-66,9.3746040798084e-45
"5453",1.53501437417128e-27,7.76349832358306e-27
"5454",2.62093938064769e-57,2.22664745268019e-22
"5455",0.00350198064597491,2.23903386283757e-40
"5456",2.39442236915277e-32,9.90711169919882e-13
"5457",1.89588776411644e-53,2.35812845958137e-15
"5458",0.0037721222172938,0.0241628565271063
"5459",1.7124719804736e-34,3.61773591261054e-06
"5460",1.23082312942281e-40,2.60916066410608e-11
"5461",9.24119142335476e-26,9.59145256453846e-27
"5462",0.00161813619512259,4.94537893419464e-20
"5463",2.02712268859124e-47,4.85614505953746e-21
"5464",2.28592047837655e-36,1.99532489239547e-16
"5465",1.28554231043528e-46,2.0717528425885e-06
"5466",8.61720608487688e-17,2.05556530668277e-07
"5467",1.48612635045424e-31,6.89315030262991e-27
"5468",5.2807889225533e-20,7.36440543810108e-23
"5469",2.85355271699263e-82,2.80488865258323e-35
"5470",2.2823089735671e-81,1.55673098605791e-36
"5471",6.76824612778029e-58,5.46013304534899e-23
"5472",1.30477162904783e-54,7.05068290140967e-12
"5473",0.00350245774322154,3.09413961046731e-31
"5474",2.08773070492488e-15,4.26104483269316e-17
"5475",2.24012841090925e-55,9.70596324301449e-28
"5476",0.000834487219664695,3.048783766374e-07
"5477",9.59212384917727e-64,2.47920131513457e-39
"5478",1.60457176350751e-23,9.06986851914148e-19
"5479",2.51567685594493e-69,5.03961096960377e-44
"5480",3.65340707318619e-33,4.49108928261638e-18
"5481",4.69832676791355e-17,3.27871254048562e-12
"5482",1.16588274992255e-41,4.46877415964426e-09
"5483",5.52570948591546e-50,6.4228639375899e-09
"5484",1.03434516331724e-42,2.39167461943906e-44
"5485",4.2771414465167e-34,2.94928137029687e-09
"5486",3.96213284868181e-11,0.00337620369836483
"5487",6.12385128068221e-50,2.17551055941665e-34
"5488",1.23273831100277e-08,1.31666051681494e-08
"5489",7.23991198427289e-42,1.55356794430866e-15
"5490",4.99769647521025e-54,1.30958299855549e-30
"5491",1.43966386665894e-19,0.0211999466207954
"5492",7.31649773523665e-29,2.0363691166187e-05
"5493",2.86739588199524e-50,5.02349135228399e-22
"5494",2.03584310043404e-26,0.0176645849464165
"5495",7.51303377555615e-54,1.61227049463321e-19
"5496",2.53099309652928e-13,5.58795247064689e-39
"5497",3.68878020889196e-54,8.45072488691507e-25
"5498",1.19338409168982e-60,7.48731460226028e-32
"5499",1.44947546705293e-53,5.04537450920027e-19
"5500",2.84208739089092e-48,8.21498554265771e-11
"5501",0.00294596666187677,3.60674741335692e-41
"5502",7.82882571131768e-20,1.93138202549122e-24
"5503",2.28732994346151e-14,3.1760687333236e-14
"5504",2.39697005387114e-10,5.77360846011325e-13
"5505",1.81676496808363e-44,1.02841758184869e-27
"5506",1.70736472784583e-41,2.08864944451206e-11
"5507",2.02791599126026e-24,0.0024031412687928
"5508",4.204509447959e-23,1.10333901415175e-05
"5509",5.41338191474236e-79,6.3199837219238e-29
"5510",9.5623754548257e-21,6.28590332465808e-06
"5511",2.32095549243168e-14,4.24740763261991e-17
"5512",0.00245801897832654,2.9166778081146e-39
"5513",5.68838531650762e-72,2.06076420087929e-42
"5514",2.64246907803983e-17,0.0247877040763985
"5515",4.08667034715104e-38,1.56736311685843e-34
"5516",5.89142430906353e-20,4.06956900716294e-33
"5517",1.79388560745197e-06,4.93890312151274e-14
"5518",0.00166652661238063,2.93764972059253e-32
"5519",7.52738884867574e-25,0.00534365410043294
"5520",9.95462916414114e-66,4.9597269943193e-25
"5521",3.86677528941289e-74,3.4026545702627e-26
"5522",2.55009628385919e-23,1.21221707464133e-05
"5523",2.75340332805335e-24,9.2003830672701e-05
"5524",6.44858479314257e-62,9.70008108940439e-16
"5525",6.23402102192082e-62,1.21271873073092e-09
"5526",7.2291587363389e-65,9.20364209488572e-20
"5527",0.00164442803687504,1.76441151467637e-25
"5528",1.24883205078139e-49,5.28661097737449e-18
"5529",0.00343371666381137,2.60596719963051e-30
"5530",4.45512205395231e-55,1.54382209111994e-19
"5531",7.41743713200913e-51,1.86109605068136e-13
"5532",9.01326104883263e-24,1.41629267455808e-23
"5533",0.00361087637864357,2.77429970761729e-40
"5534",1.13589862343932e-37,4.5508358764264e-38
"5535",5.72748854008535e-34,6.9925231465073e-06
"5536",9.99510416255071e-05,2.92371557265195e-07
"5537",6.00453986603409e-33,2.8703042802109e-23
"5538",1.90844505555659e-36,5.75649867866078e-35
"5539",1.32466907703723e-39,7.17161329433866e-36
"5540",8.41104579016072e-60,4.68205953117175e-14
"5541",0.00152875485812819,6.15734113588498e-25
"5542",0.00379120103436951,2.38379520586636e-21
"5543",2.07513538645928e-38,1.92424238084786e-32
"5544",3.86408914324614e-32,2.76924203331853e-32
"5545",8.54598078348029e-62,6.01687830135152e-21
"5546",1.97272936691462e-39,4.6386432690318e-21
"5547",2.5961539664778e-29,4.2101390842147e-16
"5548",5.81499250458337e-51,8.63478017459369e-26
"5549",3.83568284494514e-38,0.000259211628602637
"5550",6.79028377457934e-70,2.96933126100035e-40
"5551",2.90797995250747e-37,3.10679073004997e-15
"5552",1.75239138191042e-53,4.07533089098958e-15
"5553",1.52873027836896e-45,1.49300122927961e-45
"5554",1.03389363011141e-08,2.65964234209316e-14
"5555",4.72972369915343e-60,5.31694363951748e-26
"5556",0.00271772427248679,7.28724084821477e-33
"5557",2.44768401770124e-05,3.12803521455516e-21
"5558",2.8734557308339e-36,1.07547540793764e-10
"5559",2.37377933601793e-57,6.72870365890421e-16
"5560",1.59440079636839e-06,6.44627297851676e-21
"5561",4.43505261114475e-29,0.0178000821259033
"5562",9.03675143523519e-68,8.68000544430015e-43
"5563",0.00129120884245689,1.3058119967404e-07
"5564",5.76233587057578e-21,1.18268286862171e-17
"5565",5.10806028250192e-31,5.27935500031312e-27
"5566",1.75051346635192e-58,1.69951520515059e-24
"5567",2.64570001401298e-09,1.30816142021584e-15
"5568",0.00246915204822359,5.40553107805173e-38
"5569",1.58076212468403e-68,2.78468549064494e-31
"5570",1.20027284410931e-23,1.71262031212565e-05
"5571",1.30884720220136e-49,7.36164126690414e-13
"5572",7.64785684986505e-42,2.31991123236571e-44
"5573",0.000849083221900302,1.11050537853878e-14
"5574",2.27258426961843e-68,1.52232026346915e-37
"5575",1.20353482910332e-32,7.97128670362482e-42
"5576",1.97062543041347e-27,2.00656039539934e-20
"5577",6.47988800891563e-13,2.22464764027497e-24
"5578",2.37178707457486e-14,0.0197604729629311
"5579",0.00194868745768688,3.7547235367174e-17
"5580",6.14167636498644e-19,9.4824610450005e-08
"5581",2.19901435110615e-75,4.76545455935698e-38
"5582",0.00123842189052059,2.89665034648319e-28
"5583",2.08253058717471e-22,7.55499841518618e-13
"5584",9.82008344087936e-18,2.75012782214294e-17
"5585",2.40309461905981e-11,6.83643395686659e-06
"5586",2.16881931235024e-69,1.1034007976343e-42
"5587",4.57935451520228e-88,4.79793922613929e-27
"5588",1.61223451609208e-13,2.52179395962304e-34
"5589",1.62490605728025e-07,1.130817571672e-12
"5590",2.24533300734164e-58,1.54805574828829e-28
"5591",8.30365520894193e-76,1.31696723677757e-36
"5592",9.61702254102843e-15,6.18909211065219e-28
"5593",7.93465687901677e-21,0.0199578439568109
"5594",5.26315209238201e-61,9.9861469071196e-11
"5595",0.00520512430977517,4.71771784082353e-05
"5596",9.26865513494995e-61,7.0231029626742e-44
"5597",1.90543981547185e-28,1.35965319704732e-20
"5598",3.630304003592e-30,0.0194803476409537
"5599",3.71028438680317e-45,5.60078773491965e-16
"5600",3.95245398640114e-64,2.11057155097791e-32
"5601",1.78958971526647e-45,2.08012520661361e-09
"5602",1.47529748155202e-25,0.00111334839199622
"5603",1.01258772840641e-25,0.0172480155998094
"5604",1.12312242769916e-24,0.0212980501022854
"5605",2.5635259150841e-06,0.0286902736248013
"5606",2.78174372146783e-27,7.39923615114104e-30
"5607",9.47769567030021e-16,2.63482710383714e-24
"5608",8.47018478673673e-28,7.21902747288682e-37
"5609",3.29834719812909e-34,3.43055739506747e-24
"5610",1.04526900977156e-37,1.43042796993505e-25
"5611",2.27956710124625e-07,9.52588290037498e-09
"5612",6.77509641237785e-47,7.12217057042058e-44
"5613",1.66196989358184e-30,4.08715410478596e-24
"5614",2.3061949392648e-25,0.00633998900955569
"5615",2.73063701597063e-54,3.89737998276299e-18
"5616",0.00127676723109634,1.65349105730228e-18
"5617",1.56510908113166e-45,1.71934764829793e-28
"5618",1.40729288038216e-14,0.00248966837536977
"5619",3.50438847282125e-29,1.80673802929145e-35
"5620",0.000115206072955138,9.72575265340837e-15
"5621",2.04479169715691e-40,1.69429144117762e-10
"5622",5.84023078367801e-35,7.53728288689759e-27
"5623",0.00247921849197916,8.66656695154762e-30
"5624",1.36078678041687e-33,7.55476588390261e-06
"5625",7.2248253381307e-36,1.99308913623471e-10
"5626",1.1907374897029e-58,1.31559134145857e-10
"5627",8.85769239669578e-05,2.13258105930916e-35
"5628",5.7166892916456e-22,1.24354532529723e-11
"5629",2.19808173678411e-10,0.0195898056951023
"5630",1.32610262660844e-36,4.44422273904843e-34
"5631",8.55172249426456e-12,8.23556234942451e-05
"5632",3.33180797552927e-15,0.0111725292366147
"5633",4.90222553232038e-09,5.13522098691875e-13
"5634",1.0782598169614e-40,1.1317860827024e-27
"5635",1.53636718473449e-23,0.0103803348150169
"5636",1.18601145808766e-52,2.73247003482633e-10
"5637",7.22968429064051e-53,1.52695483582352e-24
"5638",3.50001787896845e-65,1.69990847728474e-27
"5639",6.19932605924409e-34,1.53644359312476e-26
"5640",5.59498900534089e-06,5.73239685265925e-09
"5641",3.6887098643147e-37,7.0408625417757e-15
"5642",4.42247336211072e-33,5.00884585187545e-16
"5643",0.00281090903621356,3.98338722222726e-20
"5644",1.3611975415811e-60,4.49613655245855e-23
"5645",0.00223985745261251,1.25867267749395e-36
"5646",1.02325531335094e-48,5.41151516214072e-16
"5647",0.00263513152048443,4.2496263115035e-27
"5648",5.52728119793565e-05,1.91204589342108e-14
"5649",8.65499844263656e-56,1.46842711878587e-12
"5650",1.01714167688149e-33,0.0126064589770307
"5651",0.00300186804537167,8.56773241768444e-16
"5652",6.52878730670323e-17,0.0223131872076669
"5653",4.92505725850669e-64,0.000270442727316141
"5654",1.8696158042808e-31,0.0102860301329089
"5655",0.00324676803841822,2.65681242697702e-29
"5656",8.95018483521131e-55,3.12600604357252e-29
"5657",2.45155022588352e-39,3.00259445146462e-36
"5658",1.88457148634339e-28,2.25292336885184e-20
"5659",5.57224205015755e-43,2.82657449631351e-11
"5660",2.07897842102077e-68,2.83334774977459e-14
"5661",4.25182301904538e-07,2.71711454194853e-07
"5662",0.00158354402079507,1.80492751632496e-34
"5663",0.00309155946372847,1.05303216502635e-29
"5664",1.71740105665953e-19,4.53033131739579e-19
"5665",4.45335513354349e-59,5.00292532011306e-23
"5666",3.07838293231254e-61,1.19534920081414e-17
"5667",3.61448724748732e-77,1.97006430475914e-40
"5668",3.02737597442e-11,2.06920761179982e-21
"5669",4.354144569379e-19,1.66061955163695e-06
"5670",7.88614119697624e-41,2.27523691553063e-32
"5671",2.90836850806305e-14,2.26184686661927e-36
"5672",1.09852644927064e-64,2.01418143148669e-10
"5673",1.58016176773524e-64,9.86794975893243e-16
"5674",9.97157357971625e-62,9.55506582570173e-19
"5675",2.43245557909466e-37,1.15620970117007e-38
"5676",1.75976022833444e-41,1.92226066899828e-36
"5677",2.83531660056371e-32,1.6728139543182e-09
"5678",7.01135697571062e-11,7.99251322351683e-20
"5679",7.01323446229585e-06,5.03053624171924e-19
"5680",2.53680276857511e-23,1.11833200680573e-13
"5681",2.02948422328133e-05,0.0253970470434067
"5682",7.47718046598574e-23,1.97225380413426e-23
"5683",6.81253656699018e-57,7.62129907597268e-42
"5684",1.11176991126329e-18,1.14018878612963e-07
"5685",0.00350346056185857,3.37692463201237e-41
"5686",1.18950938465271e-21,4.19310487670343e-10
"5687",1.07624938909688e-30,1.64839115337329e-33
"5688",8.24335403120655e-51,2.4600558192461e-07
"5689",3.26433565996285e-67,1.53995387170445e-16
"5690",1.22297995243215e-67,0.000224875120135645
"5691",1.01926366020058e-30,0.00817637824539138
"5692",7.68986234083192e-31,3.21136816974847e-14
"5693",1.79115014844467e-66,3.94436722920051e-47
"5694",1.47674351049912e-27,8.49461698274816e-22
"5695",3.20358905129721e-11,0.0239644206503724
"5696",5.50189552538764e-43,3.53866597290398e-29
"5697",1.27395616474851e-25,2.27116154596333e-21
"5698",4.70340436551604e-32,0.0103967791613754
"5699",1.06784727615263e-57,1.32827111434924e-13
"5700",1.43825643778548e-56,1.03437961225332e-47
"5701",4.00657688001412e-30,6.39545478964224e-31
"5702",1.18004253736393e-38,4.30029046470993e-41
"5703",2.41665379546511e-30,0.01006825073071
"5704",1.45304828002684e-34,6.71428092438533e-11
"5705",0.00248299391030685,6.09794396767122e-34
